

Servicio Meteorológico Nacional
Red: SMN
Estación: CANCUN_EMA
Estado: Quintana Roo
Municipio: Benito Juárez
Latitud (N): 21.02944
Longitud (O): -86.85194444
Altitud: 1

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2021-07-17 22:40:00,2021-07-18 03:40:00,111.0,116.0,13.4,19.5,27.3,98,1016.8,0,-2,
2021-07-17 22:30:00,2021-07-18 03:30:00,116.0,116.0,11.5,20,27.3,98,1016.7,0,-2,
2021-07-17 22:20:00,2021-07-18 03:20:00,113.0,116.0,14.4,20,27.1,100,1016.9,0,-1,
2021-07-17 22:10:00,2021-07-18 03:10:00,115.0,116.0,12.8,20,27.1,100,1016.9,0,-1,
2021-07-17 22:00:00,2021-07-18 03:00:00,113.0,109.0,12.3,21.2,27.1,100,1016.9,0,-1,
2021-07-17 21:50:00,2021-07-18 02:50:00,113.0,113.0,12.2,17.2,27,100,1016.9,0,-1,
2021-07-17 21:40:00,2021-07-18 02:40:00,112.0,102.0,11.2,17.7,26.9,100,1016.8,0,-1,
2021-07-17 21:30:00,2021-07-18 02:30:00,119.0,110.0,9.1,13.1,26.9,100,1016.6,0,-1,
2021-07-17 21:20:00,2021-07-18 02:20:00,114.0,113.0,10,14.3,26.8,100,1016.6,0,-1,
2021-07-17 21:10:00,2021-07-18 02:10:00,110.0,112.0,9.5,13.1,26.8,100,1016.4,0,-1,
2021-07-17 21:00:00,2021-07-18 02:00:00,119.0,116.0,6.8,10.2,26.7,100,1016.2,0,-1,
2021-07-17 20:50:00,2021-07-18 01:50:00,112.0,113.0,8.5,11.4,26.8,100,1016.4,0,-1,
2021-07-17 20:40:00,2021-07-18 01:40:00,107.0,106.0,9.7,13.1,26.6,100,1016.4,0,-1,
2021-07-17 20:30:00,2021-07-18 01:30:00,127.0,118.0,4.1,9.1,26.4,100,1016.3,0,-1,
2021-07-17 20:20:00,2021-07-18 01:20:00,126.0,114.0,4.3,7.9,26.4,100,1016.2,0,-1,
2021-07-17 20:10:00,2021-07-18 01:10:00,131.0,163.0,4.1,7.4,26.3,100,1016.2,0,-1,
2021-07-17 20:00:00,2021-07-18 01:00:00,132.0,128.0,4.9,9.7,26.2,100,1016.2,0,-1,
2021-07-17 19:50:00,2021-07-18 00:50:00,137.0,153.0,6,10.2,26,100,1016,0,-1,
2021-07-17 19:40:00,2021-07-18 00:40:00,139.0,145.0,5,8.5,25.9,97,1016,0.25,0,
2021-07-17 19:30:00,2021-07-18 00:30:00,142.0,161.0,4.3,7.4,26.1,94,1016,0,2,
2021-07-17 19:20:00,2021-07-18 00:20:00,146.0,164.0,5.7,9.7,26.4,93,1016.2,0,7,
2021-07-17 19:10:00,2021-07-18 00:10:00,132.0,171.0,4.7,9.1,26.7,93,1016.1,0,17,
2021-07-17 19:00:00,2021-07-18 00:00:00,134.0,129.0,5.2,9.7,27.2,91,1016.1,0,28,
2021-07-17 18:50:00,2021-07-17 23:50:00,147.0,162.0,5.7,14.3,27.7,89,1015.9,0,34,
2021-07-17 18:40:00,2021-07-17 23:40:00,108.0,98.0,4.4,6.8,27.8,87,1015.8,0,57,
2021-07-17 18:30:00,2021-07-17 23:30:00,108.0,119.0,6.5,10.2,27.6,86,1015.6,0,94,
2021-07-17 18:20:00,2021-07-17 23:20:00,113.0,116.0,8.7,10.8,27.3,86,1015.5,0,90,
2021-07-17 18:10:00,2021-07-17 23:10:00,121.0,113.0,7.1,12,27.2,87,1015.4,0,80,
2021-07-17 18:00:00,2021-07-17 23:00:00,124.0,132.0,5,9.7,27,88,1015.2,0,93,
2021-07-17 17:50:00,2021-07-17 22:50:00,108.0,112.0,7,9.1,26.9,87,1015,0,114,
2021-07-17 17:40:00,2021-07-17 22:40:00,104.0,101.0,8.4,12.5,27.1,85,1015,0,106,
2021-07-17 17:30:00,2021-07-17 22:30:00,95.0,100.0,12.9,18.9,27.6,84,1015.1,0,223,
2021-07-17 17:20:00,2021-07-17 22:20:00,103.0,98.0,17.3,22.3,28.6,81,1015.4,0,454,
2021-07-17 17:10:00,2021-07-17 22:10:00,125.0,125.0,18.2,29.2,29.4,76,1015.6,0,533,
2021-07-17 17:00:00,2021-07-17 22:00:00,122.0,112.0,14.3,30.4,31,73,1015.6,0,388,
2021-07-17 16:50:00,2021-07-17 21:50:00,149.0,144.0,12.6,21.8,30.8,74,1015.7,0,553,
2021-07-17 16:40:00,2021-07-17 21:40:00,127.0,116.0,10.2,21.8,30.4,77,1015.7,0,510,
2021-07-17 16:30:00,2021-07-17 21:30:00,129.0,131.0,11.2,17.2,30,79,1015.7,0,377,
2021-07-17 16:20:00,2021-07-17 21:20:00,129.0,109.0,11.3,19.5,30,82,1015.7,0,426,
2021-07-17 16:10:00,2021-07-17 21:10:00,133.0,125.0,11.6,19.5,29.7,84,1015.7,0,444,
2021-07-17 16:00:00,2021-07-17 21:00:00,132.0,122.0,11.5,20.6,29.8,83,1015.7,0,360,
2021-07-17 15:50:00,2021-07-17 20:50:00,133.0,114.0,10.9,20,29.8,85,1015.5,0,493,
2021-07-17 15:40:00,2021-07-17 20:40:00,130.0,126.0,10.1,18.9,29.4,87,1015.5,0,440,
2021-07-17 15:30:00,2021-07-17 20:30:00,133.0,145.0,10.4,17.2,28.9,93,1015.5,0,416,
2021-07-17 15:20:00,2021-07-17 20:20:00,136.0,134.0,9.2,17.7,28.3,100,1015.4,0,352,
2021-07-17 15:10:00,2021-07-17 20:10:00,123.0,177.0,5.9,11.4,27.8,100,1015.7,0,319,
2021-07-17 15:00:00,2021-07-17 20:00:00,126.0,122.0,6.3,10.2,27.2,100,1015.8,0,427,
2021-07-17 14:50:00,2021-07-17 19:50:00,131.0,162.0,5.2,9.1,26.6,99,1015.8,0,288,
2021-07-17 14:40:00,2021-07-17 19:40:00,161.0,169.0,5.3,8.5,26.6,93,1015.8,0,175,
2021-07-17 14:30:00,2021-07-17 19:30:00,203.0,243.0,8.2,14.3,27.6,84,1016,0,125,
2021-07-17 14:20:00,2021-07-17 19:20:00,150.0,160.0,16.8,34.4,30.2,75,1016.1,0.25,81,
2021-07-17 14:10:00,2021-07-17 19:10:00,130.0,108.0,12.4,21.8,31.2,75,1015.9,0,588,
2021-07-17 14:00:00,2021-07-17 19:00:00,138.0,150.0,11.2,18.9,30.9,77,1016.1,0,610,
2021-07-17 13:50:00,2021-07-17 18:50:00,122.0,112.0,10.6,18.9,30.7,77,1016.2,0,410,
2021-07-17 13:40:00,2021-07-17 18:40:00,141.0,147.0,10.9,17.2,30.8,77,1016.3,0,392,
2021-07-17 13:30:00,2021-07-17 18:30:00,132.0,168.0,12.5,25.8,31,75,1016.4,0,651,
2021-07-17 13:20:00,2021-07-17 18:20:00,126.0,119.0,14.5,23.5,31.3,73,1016.4,0,615,
2021-07-17 13:10:00,2021-07-17 18:10:00,130.0,116.0,12.4,22.3,31.2,77,1016.5,0,821,
2021-07-17 13:00:00,2021-07-17 18:00:00,129.0,144.0,12.3,26.4,31.2,75,1016.6,0,775,
2021-07-17 12:50:00,2021-07-17 17:50:00,129.0,115.0,11.6,20,31,77,1016.7,0,794,
2021-07-17 12:40:00,2021-07-17 17:40:00,130.0,113.0,11.6,19.5,30.6,77,1016.6,0,657,
2021-07-17 12:30:00,2021-07-17 17:30:00,132.0,117.0,11.6,20,30.7,77,1016.4,0,537,
2021-07-17 12:20:00,2021-07-17 17:20:00,131.0,120.0,9.2,17.7,30.5,78,1016.5,0,624,
2021-07-17 12:10:00,2021-07-17 17:10:00,130.0,109.0,10,16,30.1,80,1016.6,0,468,
2021-07-17 12:00:00,2021-07-17 17:00:00,130.0,117.0,9.7,16.6,29.6,83,1016.7,0,497,
2021-07-17 11:50:00,2021-07-17 16:50:00,136.0,112.0,9,16,29.2,82,1016.8,0,322,
2021-07-17 11:40:00,2021-07-17 16:40:00,125.0,130.0,9.6,17.7,29.2,80,1016.9,0,237,
2021-07-17 11:30:00,2021-07-17 16:30:00,130.0,114.0,11.4,20.6,29.2,81,1016.7,0,250,
2021-07-17 11:20:00,2021-07-17 16:20:00,125.0,113.0,13.3,22.3,29.3,81,1016.7,0,282,
2021-07-17 11:10:00,2021-07-17 16:10:00,124.0,117.0,13.9,21.8,29.7,80,1016.9,0,301,
2021-07-17 11:00:00,2021-07-17 16:00:00,129.0,126.0,13.2,22.9,30,81,1016.8,0,445,
2021-07-17 10:50:00,2021-07-17 15:50:00,131.0,194.0,9.8,16,30.1,79,1016.6,0,236,
2021-07-17 10:40:00,2021-07-17 15:40:00,135.0,119.0,10.7,16,30.6,76,1016.7,0,252,
2021-07-17 10:30:00,2021-07-17 15:30:00,142.0,156.0,11,19.5,31,74,1016.7,0,504,
2021-07-17 10:20:00,2021-07-17 15:20:00,134.0,164.0,11.3,21.2,31.5,73,1016.8,0,488,
2021-07-17 10:10:00,2021-07-17 15:10:00,141.0,107.0,11.8,20,31.5,72,1016.6,0,716,
2021-07-17 10:00:00,2021-07-17 15:00:00,141.0,156.0,11.4,17.2,31.5,73,1016.7,0,775,
2021-07-17 09:50:00,2021-07-17 14:50:00,144.0,151.0,11.4,22.9,31,76,1016.8,0,739,
2021-07-17 09:40:00,2021-07-17 14:40:00,141.0,167.0,12.4,20,30.5,81,1016.5,0,740,
2021-07-17 09:30:00,2021-07-17 14:30:00,148.0,163.0,11.4,19.5,29.4,89,1016.3,0,616,
2021-07-17 09:20:00,2021-07-17 14:20:00,119.0,116.0,7.5,12,28.6,91,1016.3,0,277,
2021-07-17 09:10:00,2021-07-17 14:10:00,127.0,94.0,8,13.7,28.8,87,1016.2,0,143,
2021-07-17 09:00:00,2021-07-17 14:00:00,141.0,163.0,9.2,15.4,29.5,81,1016.1,0,77,
2021-07-17 08:50:00,2021-07-17 13:50:00,151.0,168.0,13.8,21.8,30.2,81,1015.8,0,372,
2021-07-17 08:40:00,2021-07-17 13:40:00,151.0,155.0,12,18.3,29.9,89,1015.7,0,518,
2021-07-17 08:30:00,2021-07-17 13:30:00,148.0,151.0,9.8,15.4,29.4,99,1015.7,0,464,
2021-07-17 08:20:00,2021-07-17 13:20:00,144.0,154.0,9.7,16,28.5,100,1015.7,0,500,
2021-07-17 08:10:00,2021-07-17 13:10:00,158.0,161.0,9.5,19.5,27.5,100,1015.5,0,337,
2021-07-17 08:00:00,2021-07-17 13:00:00,153.0,157.0,7.2,12,26.8,100,1015.3,0,282,
2021-07-17 07:50:00,2021-07-17 12:50:00,139.0,155.0,5.1,10.8,26.2,100,1015.1,0,185,
2021-07-17 07:40:00,2021-07-17 12:40:00,134.0,148.0,3.6,6.8,25.8,100,1015,0,82,
2021-07-17 07:30:00,2021-07-17 12:30:00,181.0,175.0,5,7.4,25.5,100,1014.9,0,49,
2021-07-17 07:20:00,2021-07-17 12:20:00,173.0,164.0,6.3,13.7,25.4,100,1014.9,0,30,
2021-07-17 07:10:00,2021-07-17 12:10:00,201.0,191.0,5,12,25.3,100,1014.9,0,24,
2021-07-17 07:00:00,2021-07-17 12:00:00,221.0,217.0,4.5,5.6,25.2,100,1014.8,0,19,
2021-07-17 06:50:00,2021-07-17 11:50:00,219.0,230.0,4.1,5.6,25.1,100,1014.7,0,17,
2021-07-17 06:40:00,2021-07-17 11:40:00,202.0,214.0,3.9,6.8,25,100,1014.6,0,14,
2021-07-17 06:30:00,2021-07-17 11:30:00,211.0,209.0,3.4,5.1,25,100,1014.5,0,6,
2021-07-17 06:20:00,2021-07-17 11:20:00,190.0,184.0,2,4.5,25,100,1014.4,0,1,
2021-07-17 06:10:00,2021-07-17 11:10:00,277.0,218.0,2.4,5.1,25.1,100,1014.4,0,-0,
2021-07-17 06:00:00,2021-07-17 11:00:00,191.0,169.0,6.1,16.6,25,100,1014.4,0,-0,
2021-07-17 05:50:00,2021-07-17 10:50:00,215.0,200.0,3.3,7.4,24.7,100,1014.6,0,-0,
2021-07-17 05:40:00,2021-07-17 10:40:00,251.0,252.0,3.2,6.8,24.5,100,1014.6,0,-1,
2021-07-17 05:30:00,2021-07-17 10:30:00,196.0,219.0,7.6,13.7,25,100,1014.4,0,-1,
2021-07-17 05:20:00,2021-07-17 10:20:00,176.0,159.0,9.4,20,25.8,100,1014.4,0,-0,
2021-07-17 05:10:00,2021-07-17 10:10:00,180.0,166.0,4.1,7.9,25.9,100,1014.4,0,-1,
2021-07-17 05:00:00,2021-07-17 10:00:00,191.0,210.0,4,6.8,25.9,100,1014.3,0,-0,
2021-07-17 04:50:00,2021-07-17 09:50:00,200.0,212.0,5.3,8.5,25.8,100,1014.1,0,-0,
2021-07-17 04:40:00,2021-07-17 09:40:00,178.0,172.0,4.7,7.4,25.7,100,1013.9,0,-0,
2021-07-17 04:30:00,2021-07-17 09:30:00,169.0,168.0,8.9,13.1,25.7,100,1013.7,0,-0,
2021-07-17 04:20:00,2021-07-17 09:20:00,168.0,153.0,8,13.7,25.7,100,1013.7,0,-1,
2021-07-17 04:10:00,2021-07-17 09:10:00,155.0,154.0,12.2,24.1,25.9,100,1013.9,0,-0,
2021-07-17 04:00:00,2021-07-17 09:00:00,133.0,133.0,7,13.1,25.9,100,1013.7,0,-0,
2021-07-17 03:50:00,2021-07-17 08:50:00,115.0,115.0,10.7,16,26,100,1013.6,0,0,
2021-07-17 03:40:00,2021-07-17 08:40:00,134.0,123.0,14,25.2,26.5,100,1013.6,0,-1,
2021-07-17 03:30:00,2021-07-17 08:30:00,153.0,152.0,7.9,14.9,26.3,100,1013.7,0,-0,
2021-07-17 03:20:00,2021-07-17 08:20:00,131.0,154.0,2.9,10.2,26.1,100,1013.6,0,-1,
2021-07-17 03:10:00,2021-07-17 08:10:00,145.0,163.0,2.8,5.6,26.2,100,1013.6,0,-1,
2021-07-17 03:00:00,2021-07-17 08:00:00,141.0,149.0,2.9,6.8,26.3,98,1013.6,0,-2,
2021-07-17 02:50:00,2021-07-17 07:50:00,173.0,174.0,6.1,9.1,26.4,93,1013.8,0,-2,
2021-07-17 02:40:00,2021-07-17 07:40:00,148.0,149.0,6.7,11.4,26.7,88,1013.7,0,-4,
2021-07-17 02:30:00,2021-07-17 07:30:00,145.0,161.0,12.2,27.5,27.2,85,1013.5,0,-3,
2021-07-17 02:20:00,2021-07-17 07:20:00,149.0,164.0,11.9,25.8,27.6,86,1013.7,0,-1,
2021-07-17 02:10:00,2021-07-17 07:10:00,161.0,162.0,11.2,18.3,27.5,87,1013.8,0,-1,
2021-07-17 02:00:00,2021-07-17 07:00:00,155.0,159.0,10.9,18.3,27.4,91,1014,0,-1,
2021-07-17 01:50:00,2021-07-17 06:50:00,142.0,164.0,7,13.7,27.3,93,1014.1,0,-1,
2021-07-17 01:40:00,2021-07-17 06:40:00,137.0,145.0,6.2,12,27.3,91,1014.3,0,-1,
2021-07-17 01:30:00,2021-07-17 06:30:00,138.0,152.0,5.9,12.5,27.3,90,1014.3,0,-1,
2021-07-17 01:20:00,2021-07-17 06:20:00,140.0,164.0,6.6,12,27.3,89,1014.3,0,-1,
2021-07-17 01:10:00,2021-07-17 06:10:00,144.0,158.0,8.2,16,27.2,88,1014.3,0,-2,
2021-07-17 01:00:00,2021-07-17 06:00:00,146.0,159.0,7,13.1,27.2,86,1014.4,0,-2,
2021-07-17 00:50:00,2021-07-17 05:50:00,138.0,152.0,7.2,13.1,27.2,83,1014.6,0,-2,
2021-07-17 00:40:00,2021-07-17 05:40:00,136.0,163.0,7.2,14.3,27.4,83,1014.6,0,-2,
2021-07-17 00:30:00,2021-07-17 05:30:00,134.0,130.0,9.8,17.2,27.4,87,1014.6,0,-1,
2021-07-17 00:20:00,2021-07-17 05:20:00,138.0,145.0,10.6,22.9,27.5,90,1014.7,0,-2,
2021-07-17 00:10:00,2021-07-17 05:10:00,140.0,161.0,10.6,19.5,27.7,90,1014.8,0,-2,
2021-07-17 00:00:00,2021-07-17 05:00:00,127.0,121.0,10.5,16.6,27.8,92,1014.9,0,-2,
2021-07-16 23:50:00,2021-07-17 04:50:00,126.0,106.0,9.2,16,27.9,92,1015,0,-1,
2021-07-16 23:40:00,2021-07-17 04:40:00,121.0,109.0,9,17.2,27.8,92,1014.9,0,-1,
2021-07-16 23:30:00,2021-07-17 04:30:00,121.0,124.0,8.3,15.4,27.7,91,1014.9,0,-1,
2021-07-16 23:20:00,2021-07-17 04:20:00,135.0,161.0,5.4,10.2,27.7,90,1014.8,0,-2,
2021-07-16 23:10:00,2021-07-17 04:10:00,137.0,146.0,6.5,11.4,27.7,88,1015,0,-2,
2021-07-16 23:00:00,2021-07-17 04:00:00,131.0,131.0,6.7,10.8,27.7,88,1015,0,-2,
2021-07-16 22:50:00,2021-07-17 03:50:00,133.0,135.0,6.9,11.4,27.8,88,1014.8,0,-2,
2021-07-16 22:40:00,2021-07-17 03:40:00,128.0,121.0,7.2,11.4,27.8,88,1014.9,0,-2,
2021-07-16 22:30:00,2021-07-17 03:30:00,126.0,114.0,7.1,13.1,27.8,90,1014.9,0,-2,
2021-07-16 22:20:00,2021-07-17 03:20:00,127.0,145.0,6.7,13.1,27.8,90,1014.9,0,-2,
2021-07-16 22:10:00,2021-07-17 03:10:00,132.0,123.0,8.6,15.4,27.9,90,1014.8,0,-2,
2021-07-16 22:00:00,2021-07-17 03:00:00,138.0,139.0,8.2,17.2,28.1,89,1014.8,0,-2,
2021-07-16 21:50:00,2021-07-17 02:50:00,134.0,154.0,8.2,13.7,28.3,88,1014.8,0,-1,
2021-07-16 21:40:00,2021-07-17 02:40:00,112.0,104.0,11.8,17.7,28.2,88,1014.7,0,-1,
2021-07-16 21:30:00,2021-07-17 02:30:00,115.0,114.0,11.8,17.2,28.2,89,1014.6,0,-1,
2021-07-16 21:20:00,2021-07-17 02:20:00,114.0,99.0,11.1,16,28.1,89,1014.4,0,-2,
2021-07-16 21:10:00,2021-07-17 02:10:00,110.0,112.0,11.2,17.7,28.1,90,1014.3,0,-1,
2021-07-16 21:00:00,2021-07-17 02:00:00,121.0,130.0,8,14.3,28.1,89,1014.2,0,-2,
2021-07-16 20:50:00,2021-07-17 01:50:00,114.0,114.0,10.7,17.7,28.1,89,1014,0,-2,
2021-07-16 20:40:00,2021-07-17 01:40:00,115.0,118.0,13,18.9,28.2,88,1014,0,-2,
2021-07-16 20:30:00,2021-07-17 01:30:00,116.0,108.0,11.3,21.8,28.2,87,1014.1,0,-2,
2021-07-16 20:20:00,2021-07-17 01:20:00,117.0,110.0,10.7,20.6,28.2,86,1013.9,0,-2,
2021-07-16 20:10:00,2021-07-17 01:10:00,112.0,114.0,12.3,18.3,28.3,86,1013.8,0,-2,
2021-07-16 20:00:00,2021-07-17 01:00:00,112.0,134.0,13,21.8,28.4,86,1013.9,0,-2,
2021-07-16 19:50:00,2021-07-17 00:50:00,109.0,101.0,14.7,22.9,28.5,84,1013.8,0,-1,
2021-07-16 19:40:00,2021-07-17 00:40:00,113.0,113.0,17,24.1,28.6,81,1013.9,0,2,
2021-07-16 19:30:00,2021-07-17 00:30:00,113.0,114.0,13.5,23.5,28.7,81,1014,0,6,
2021-07-16 19:20:00,2021-07-17 00:20:00,112.0,101.0,16.6,25.2,28.8,80,1013.9,0,8,
2021-07-16 19:10:00,2021-07-17 00:10:00,115.0,108.0,15.4,24.1,28.9,79,1013.9,0,15,
2021-07-16 19:00:00,2021-07-17 00:00:00,110.0,99.0,15.9,24.1,29,77,1013.8,0,27,
2021-07-16 18:50:00,2021-07-16 23:50:00,107.0,99.0,18,24.6,29.3,76,1013.6,0,42,
2021-07-16 18:40:00,2021-07-16 23:40:00,108.0,102.0,18.6,27.5,29.9,75,1013.5,0,77,
2021-07-16 18:30:00,2021-07-16 23:30:00,108.0,104.0,15.9,24.1,30.2,74,1013.4,0,183,
2021-07-16 18:20:00,2021-07-16 23:20:00,117.0,114.0,12.9,21.2,30.3,75,1013.4,0,255,
2021-07-16 18:10:00,2021-07-16 23:10:00,108.0,89.0,14.6,25.2,30.4,73,1013.4,0,180,
2021-07-16 18:00:00,2021-07-16 23:00:00,115.0,109.0,13.8,22.3,30.3,74,1013.2,0,321,
2021-07-16 17:50:00,2021-07-16 22:50:00,112.0,129.0,13.9,20,30.1,75,1013.2,0.25,304,
2021-07-16 17:40:00,2021-07-16 22:40:00,110.0,109.0,15.7,22.9,30,72,1013.3,0,183,
2021-07-16 17:30:00,2021-07-16 22:30:00,116.0,112.0,16.9,26.9,31.2,69,1013.4,0,264,
2021-07-16 17:20:00,2021-07-16 22:20:00,112.0,108.0,19.1,26.9,31.5,66,1013.6,0,563,
2021-07-16 17:10:00,2021-07-16 22:10:00,120.0,126.0,17.5,26.9,31.4,66,1013.7,0,555,
2021-07-16 17:00:00,2021-07-16 22:00:00,109.0,106.0,16.1,24.1,30.9,73,1013.6,0,589,
2021-07-16 16:50:00,2021-07-16 21:50:00,116.0,118.0,15.3,24.6,31.1,71,1013.7,0,364,
2021-07-16 16:40:00,2021-07-16 21:40:00,114.0,113.0,15.5,24.6,30.7,72,1013.7,0,407,
2021-07-16 16:30:00,2021-07-16 21:30:00,120.0,109.0,13.2,21.8,30.7,74,1013.7,0,341,
2021-07-16 16:20:00,2021-07-16 21:20:00,116.0,114.0,13.2,23.5,30.9,73,1013.7,0,346,
2021-07-16 16:10:00,2021-07-16 21:10:00,117.0,107.0,13.3,21.8,31.4,71,1013.7,0,312,
2021-07-16 16:00:00,2021-07-16 21:00:00,120.0,124.0,12.5,21.8,31.6,71,1013.8,0,462,
2021-07-16 15:50:00,2021-07-16 20:50:00,119.0,112.0,13.5,22.9,31.5,70,1014,0,640,
2021-07-16 15:40:00,2021-07-16 20:40:00,122.0,112.0,13.1,20,31.4,70,1013.9,0,431,
2021-07-16 15:30:00,2021-07-16 20:30:00,114.0,112.0,16.1,24.1,31.4,69,1013.9,0,541,
2021-07-16 15:20:00,2021-07-16 20:20:00,119.0,123.0,14.1,24.1,31.5,69,1014,0,278,
2021-07-16 15:10:00,2021-07-16 20:10:00,104.0,93.0,15.8,25.8,31.4,69,1014,0,137,
2021-07-16 15:00:00,2021-07-16 20:00:00,107.0,93.0,15.2,25.2,31.8,67,1014.2,0,258,
2021-07-16 14:50:00,2021-07-16 19:50:00,104.0,107.0,16.4,25.8,31.6,69,1014.3,0,557,
2021-07-16 14:40:00,2021-07-16 19:40:00,96.0,103.0,15,22.3,31.8,70,1014.3,0,673,
2021-07-16 14:30:00,2021-07-16 19:30:00,93.0,79.0,14.5,22.3,31.8,70,1014.3,0,722,
2021-07-16 14:20:00,2021-07-16 19:20:00,80.0,91.0,13.9,22.9,31.8,69,1014.3,0,716,
2021-07-16 14:10:00,2021-07-16 19:10:00,104.0,99.0,12,20.6,31.9,71,1014.4,0,618,
2021-07-16 14:00:00,2021-07-16 19:00:00,101.0,98.0,11.9,18.9,31.9,71,1014.5,0,604,
2021-07-16 13:50:00,2021-07-16 18:50:00,98.0,106.0,12.2,21.8,31.9,70,1014.6,0,539,
2021-07-16 13:40:00,2021-07-16 18:40:00,89.0,92.0,12.5,18.9,31.8,70,1014.7,0,943,
2021-07-16 13:30:00,2021-07-16 18:30:00,85.0,78.0,14.1,21.8,31.6,69,1014.8,0,963,
2021-07-16 13:20:00,2021-07-16 18:20:00,102.0,109.0,13.6,21.2,31.3,73,1014.8,0,1017,
2021-07-16 13:10:00,2021-07-16 18:10:00,102.0,94.0,14.7,21.8,31.2,72,1014.9,0,752,
2021-07-16 13:00:00,2021-07-16 18:00:00,102.0,102.0,14.7,21.8,31.2,72,1015,0,734,
2021-07-16 12:50:00,2021-07-16 17:50:00,104.0,89.0,14,22.9,31.7,70,1014.9,0,780,
2021-07-16 12:40:00,2021-07-16 17:40:00,107.0,94.0,13.9,23.5,31.8,70,1015,0,858,
2021-07-16 12:30:00,2021-07-16 17:30:00,99.0,108.0,15.6,21.8,31.9,66,1015.1,0,1010,
2021-07-16 12:20:00,2021-07-16 17:20:00,100.0,103.0,15.3,22.9,31.8,67,1015.1,0,1033,
2021-07-16 12:10:00,2021-07-16 17:10:00,90.0,104.0,12.8,20.6,31.9,64,1015.2,0,1032,
2021-07-16 12:00:00,2021-07-16 17:00:00,80.0,109.0,11.7,18.3,31.8,64,1015.2,0,958,
2021-07-16 11:50:00,2021-07-16 16:50:00,97.0,96.0,13.4,19.5,31.6,66,1015.4,0,896,
2021-07-16 11:40:00,2021-07-16 16:40:00,96.0,82.0,14.4,22.3,31.8,66,1015.4,0,912,
2021-07-16 11:30:00,2021-07-16 16:30:00,101.0,90.0,13.7,21.8,32,67,1015.5,0,908,
2021-07-16 11:20:00,2021-07-16 16:20:00,102.0,90.0,14,21.2,31.8,68,1015.5,0,929,
2021-07-16 11:10:00,2021-07-16 16:10:00,105.0,107.0,13.3,17.7,31.9,66,1015.6,0,901,
2021-07-16 11:00:00,2021-07-16 16:00:00,102.0,106.0,11.3,19.5,31.8,67,1015.7,0,886,
2021-07-16 10:50:00,2021-07-16 15:50:00,94.0,92.0,12.4,19.5,31.7,65,1015.8,0,871,
2021-07-16 10:40:00,2021-07-16 15:40:00,87.0,106.0,12.7,18.9,31.7,67,1015.6,0,773,
2021-07-16 10:30:00,2021-07-16 15:30:00,94.0,87.0,13.4,20,31.7,66,1015.5,0,789,
2021-07-16 10:20:00,2021-07-16 15:20:00,94.0,98.0,12,18.3,31.6,66,1015.4,0,742,
2021-07-16 10:10:00,2021-07-16 15:10:00,98.0,90.0,10.6,18.9,31.6,66,1015.4,0,687,
2021-07-16 10:00:00,2021-07-16 15:00:00,97.0,106.0,12.9,20,31.6,66,1015.4,0,698,
2021-07-16 09:50:00,2021-07-16 14:50:00,86.0,96.0,11.9,18.3,31.6,66,1015.4,0,756,
2021-07-16 09:40:00,2021-07-16 14:40:00,92.0,112.0,11.7,16.6,31.4,67,1015.4,0,687,
2021-07-16 09:30:00,2021-07-16 14:30:00,88.0,106.0,11.2,18.3,31.5,66,1015.5,0,613,
2021-07-16 09:20:00,2021-07-16 14:20:00,105.0,95.0,10.5,17.2,31.3,67,1015.4,0,594,
2021-07-16 09:10:00,2021-07-16 14:10:00,101.0,97.0,9.5,14.9,31.6,68,1015.4,0,592,
2021-07-16 09:00:00,2021-07-16 14:00:00,106.0,96.0,9.9,16.6,31.3,70,1015.2,0,587,
2021-07-16 08:50:00,2021-07-16 13:50:00,106.0,95.0,9,13.1,30.7,71,1015,0,543,
2021-07-16 08:40:00,2021-07-16 13:40:00,106.0,106.0,10,15.4,30.5,73,1015,0,467,
2021-07-16 08:30:00,2021-07-16 13:30:00,100.0,106.0,9.9,16,30.3,74,1015.1,0,414,
2021-07-16 08:20:00,2021-07-16 13:20:00,97.0,114.0,9.6,16,30,77,1015.1,0,376,
2021-07-16 08:10:00,2021-07-16 13:10:00,83.0,89.0,10.8,17.2,29.6,79,1015.1,0,350,
2021-07-16 08:00:00,2021-07-16 13:00:00,94.0,102.0,11.4,16,29.2,85,1015,0,307,
2021-07-16 07:50:00,2021-07-16 12:50:00,95.0,80.0,11.9,18.3,28.7,98,1015,0,272,
2021-07-16 07:40:00,2021-07-16 12:40:00,96.0,94.0,7.5,10.2,27.9,100,1014.9,0,230,
2021-07-16 07:30:00,2021-07-16 12:30:00,94.0,96.0,8,10.8,26.9,100,1014.8,0,191,
2021-07-16 07:20:00,2021-07-16 12:20:00,96.0,95.0,4.7,10.2,26.3,100,1014.7,0,117,
2021-07-16 07:10:00,2021-07-16 12:10:00,88.0,89.0,4.6,6.8,25.8,100,1014.4,0,85,
2021-07-16 07:00:00,2021-07-16 12:00:00,81.0,85.0,5.1,6.8,25.5,100,1014.3,0,46,
